Date,Close,High,Low,Open,Volume,MA5,MA20,Return,RSI,sentiment_score,positive_ratio,negative_ratio,discussion_volume,Target
2021-12-21,6340.40185546875,6361.894743114407,6297.416080177437,6297.416080177437,52386100,6331.80498046875,6331.805078125,0.0,53.84614039441273,3.0617,0.5619,0.4381,19,6297.4169921875
2021-12-22,6297.4169921875,6383.388555220777,6297.4169921875,6383.388555220777,33232000,6336.1037109375,6325.3572265625,-0.006779517175898642,39.39393104152007,4.6459,0.6309,0.3691,20,6275.92333984375
2021-12-23,6275.92333984375,6318.909116144049,6275.92333984375,6297.416227993899,37136400,6340.40224609375,6319.983984375,-0.0034130902194368096,44.8275915995148,6.0364,0.6791,0.3209,33,6275.92333984375
2021-12-24,6275.92333984375,6318.909116144049,6275.92333984375,6275.92333984375,30802100,6306.0134765625,6321.058618164063,0.0,46.428525053946174,7.1834,0.7146,0.2854,28,6318.90966796875
2021-12-27,6318.90966796875,6318.90966796875,6275.9238879145405,6275.9238879145405,20722100,6301.7150390625,6318.909350585937,0.006849402995746212,49.9999999891437,9.0902,0.7611,0.2389,26,6318.90966796875
2021-12-28,6318.90966796875,6361.89544802296,6297.416777941646,6340.402557995854,39343800,6297.4166015625,6322.13330078125,0.0,44.44446313186755,7.4296,0.7472,0.2528,15,6275.92333984375
2021-12-29,6275.92333984375,6340.402004294199,6275.92333984375,6318.909116144049,42079500,6293.11787109375,6322.13330078125,-0.006802807823460766,46.15380581408703,4.937,0.6236,0.3764,18,6275.92333984375
2021-12-30,6275.92333984375,6318.909116144049,6275.92333984375,6318.909116144049,49954700,6293.11787109375,6313.536108398437,0.0,44.0000363376325,1.4951,0.581,0.419,13,6297.4169921875
2022-01-03,6297.4169921875,6361.895664462458,6275.924101429181,6297.4169921875,54287400,6297.4166015625,6311.386865234375,0.0034247793001698223,52.17397744685751,5.8801,0.7411,0.2589,23,6361.89501953125
2022-01-04,6361.89501953125,6404.880796690245,6297.416353792757,6297.416353792757,70624000,6306.013671875,6313.5361328125,0.010238805437807308,57.692287513791214,7.4289,0.7744,0.2256,26,6404.88134765625
2022-01-05,6404.88134765625,6469.36001894138,6340.40267637112,6404.88134765625,76164900,6323.2080078125,6317.834716796875,0.00675684336082738,60.71429149561133,4.6736,0.6928,0.3072,36,6426.3740234375
2022-01-06,6426.3740234375,6469.359802858487,6383.388244016513,6447.866913147993,63657100,6353.29814453125,6319.9840087890625,0.0033556711849338505,64.28566790716062,5.3217,0.6612,0.3388,27,6576.82373046875
2022-01-07,6576.82373046875,6619.809506484885,6447.866402420343,6490.852178436478,143433300,6413.47822265625,6332.879711914063,0.02341129017429555,61.53835398128171,5.8604,0.7106,0.2894,50,6533.83837890625
2022-01-10,6533.83837890625,6576.824157714844,6490.852600097656,6512.345489501953,45351900,6460.7625,6342.551538085938,-0.006535883174633383,69.56525172812208,5.6939,0.6744,0.3256,47,6619.8095703125
2022-01-11,6619.8095703125,6619.8095703125,6555.330905666599,6576.823793881899,110334600,6512.34541015625,6359.745849609375,0.013157838688480306,74.07408340528417,3.8197,0.6206,0.3794,30,6619.8095703125
2022-01-12,6619.8095703125,6619.8095703125,6576.823793881899,6619.8095703125,62606000,6555.3310546875,6376.940161132812,0.0,79.99987275708621,4.9738,0.7009,0.2991,32,6619.8095703125
2022-01-13,6619.8095703125,6662.795346743101,6576.823793881899,6619.8095703125,50025200,6594.0181640625,6394.13447265625,0.0,83.3333175341476,3.5185,0.6467,0.3533,27,6748.76708984375
2022-01-14,6748.76708984375,6748.76708984375,6576.823979274483,6619.809756916799,65898700,6628.4068359375,6418.851293945312,0.019480548218422822,86.6666565508472,4.1282,0.6907,0.3093,49,6662.7958984375
2022-01-17,6662.7958984375,6791.753238407258,6619.810118447581,6791.753238407258,63902600,6654.19833984375,6429.597729492188,-0.012738799585427785,75.00001773339382,5.4804,0.6995,0.3005,48,6598.3173828125
2022-01-18,6598.3173828125,6684.288944803542,6490.852930323697,6684.288944803542,71476300,6649.89990234375,6442.493505859375,-0.009677396187405485,68.57145452242534,3.0086,0.6335,0.3665,37,6598.3173828125
2022-01-19,6598.3173828125,6641.303163808021,6512.345820821458,6576.82449231474,60389700,6645.60146484375,6455.3892822265625,0.0,72.72736033173383,2.3663,0.5776,0.4224,23,6684.28857421875
2022-01-20,6684.28857421875,6684.28857421875,6555.331238381732,6641.302795606411,59925500,6658.497265625,6474.732861328125,0.013029259797382675,75.67574702009541,6.1561,0.7243,0.2757,31,6834.7392578125
2022-01-21,6834.7392578125,6834.7392578125,6619.81035033412,6684.289022577634,63370500,6675.69169921875,6502.673657226563,0.022508107171500313,79.06982763526068,6.1903,0.7193,0.2807,49,6705.78125
2022-01-24,6705.78125,6748.76702724359,6684.288361378205,6727.274138621795,40278300,6684.28876953125,6524.166552734375,-0.018868021580354166,67.39131400106854,5.5316,0.6495,0.3505,69,6684.28857421875
2022-01-25,6684.28857421875,6684.28857421875,6555.331238381732,6598.317016994071,106796900,6701.4830078125,6542.435498046875,-0.0032050964652701186,64.44444667889877,2.7805,0.5591,0.4409,32,6619.8095703125
2022-01-26,6619.8095703125,6662.795346743101,6576.823793881899,6619.8095703125,53350200,6705.7814453125,6557.480493164063,-0.009646352516099466,59.57445265021805,1.498,0.5117,0.4883,28,6705.78125
2022-01-27,6705.78125,6705.78125,6555.3310296474365,6555.3310296474365,71945100,6710.07998046875,6578.973388671875,0.012987032145615363,56.818192370950705,3.1347,0.598,0.402,38,6684.28857421875
2022-01-28,6684.28857421875,6727.274352831088,6619.809906300241,6705.78146352492,70595000,6679.98984375,6599.391650390625,-0.0032050964652701186,58.13953241755659,4.4636,0.649,0.351,40,6555.3310546875
2022-01-31,6555.3310546875,6684.288386910861,6555.3310546875,6684.288386910861,68122000,6649.8998046875,6612.287353515625,-0.01929263198310116,46.66667675691354,5.3778,0.7091,0.2909,39,6705.78125
2022-02-02,6705.78125,6705.78125,6598.316806891026,6684.288361378205,65308100,6654.19833984375,6629.481665039062,0.02295081576466207,53.84615720009771,5.4921,0.6615,0.3385,29,6641.302734375
2022-02-03,6641.302734375,6727.274290807039,6619.80984526699,6705.781401699029,35100600,6658.49697265625,6641.302734375,-0.009615362210778966,50.90910216831478,5.3524,0.6907,0.3093,25,6641.302734375
2022-02-04,6641.302734375,6705.781401699029,6619.80984526699,6662.79562348301,39324700,6645.60126953125,6652.049169921875,0.0,44.89796485490534,6.7027,0.7802,0.2198,23,6705.78125
2022-02-07,6705.78125,6705.78125,6619.809695512821,6684.288361378205,56813200,6649.8998046875,6658.497045898437,0.009708715022319847,52.08331163348382,10.8015,0.8243,0.1757,38,6641.302734375
2022-02-08,6641.302734375,6748.7671799150485,6641.302734375,6662.79562348301,61883100,6667.094140625,6663.870263671875,-0.009615362210778966,52.08331163348382,8.0298,0.7915,0.2085,29,6834.7392578125
2022-02-09,6834.7392578125,6834.7392578125,6705.781913325472,6748.767694821147,108922200,6692.8857421875,6674.616748046875,0.029126292110775776,59.64911860477156,8.5154,0.792,0.208,53,6662.7958984375
2022-02-10,6662.7958984375,6834.7390183971775,6662.7958984375,6834.7390183971775,93277000,6697.184375,6676.766064453125,-0.02515726685234687,49.180337021720135,8.1055,0.7564,0.2436,43,6727.2744140625
2022-02-11,6727.2744140625,6727.2744140625,6576.82418754992,6598.317077051717,71968800,6714.3787109375,6682.139306640625,0.009677396187405485,45.614022496218226,6.0185,0.6731,0.3269,39,6619.8095703125
2022-02-14,6619.8095703125,6684.288234958401,6619.8095703125,6662.795346743101,57710700,6697.184375,6675.691430664063,-0.015974499795245234,46.42856852543431,6.8458,0.7143,0.2857,45,6770.259765625
2022-02-15,6770.259765625,6770.259765625,6641.302436755953,6662.795324900794,55617000,6722.97578125,6681.064624023437,0.0227272693745173,53.22579048887084,6.7061,0.7372,0.2628,25,6856.23046875
2022-02-16,6856.23046875,6856.23046875,6727.273155858151,6748.766041340125,77055100,6727.2740234375,6693.960278320313,0.012698287229908622,58.73012781487019,9.1008,0.8221,0.1779,43,6791.7529296875
2022-02-17,6791.7529296875,6813.245818705498,6705.781373615507,6748.767151651503,48704600,6753.0654296875,6703.632055664062,-0.009404225741299399,53.22581472011393,7.6312,0.7444,0.2556,33,6813.24560546875
2022-02-18,6813.24560546875,6834.738493814078,6748.766940432768,6834.738493814078,56813400,6770.25966796875,6710.079907226563,0.0031645255656023163,54.83870376159151,6.114,0.7122,0.2878,25,6834.7392578125
2022-02-21,6834.7392578125,6856.232148560338,6791.753476316824,6813.246367064662,43821700,6813.24560546875,6710.079907226563,0.0031546862667768405,61.403543726880905,22.146,0.7377,0.2623,38,6791.7529296875
2022-02-22,6791.7529296875,6834.738707723497,6748.767151651503,6791.7529296875,80095500,6817.54423828125,6714.378491210938,-0.006289388154180786,53.846160560792455,13.4362,0.6488,0.3512,25,6920.71044921875
2022-02-23,6920.71044921875,6963.696228406445,6770.260222061821,6791.753111655668,99240300,6830.440234375,6726.1995849609375,0.01898736907338927,61.818188570015224,12.2581,0.702,0.298,49,6877.724609375
2022-02-24,6877.724609375,7006.681945800781,6813.245941162109,6985.189056396484,124947700,6847.6345703125,6739.0953369140625,-0.006211188888649799,59.649126296395046,6.3986,0.6322,0.3678,48,6920.71044921875
2022-02-25,6920.71044921875,7028.174897187985,6813.246001249515,6834.738890843362,135899900,6869.1275390625,6749.841796875,0.006250008874324031,58.92858228823392,6.7475,0.7404,0.2596,33,6920.71044921875
2022-03-01,6920.71044921875,7028.174897187985,6877.724670031056,6877.724670031056,136616800,6886.32177734375,6761.662890625,0.0,62.26415336204448,6.634,0.7275,0.2725,11,6856.23046875
2022-03-02,6856.23046875,7071.159323569749,6856.23046875,7071.159323569749,100301000,6899.21728515625,6776.707861328125,-0.00931695971705171,51.06374544806609,7.1392,0.6971,0.3029,15,6791.7529296875
2022-03-04,6791.7529296875,6899.217374777492,6791.7529296875,6856.231596741495,132983400,6873.42578125,6781.0064453125,-0.009404225741299399,57.142841679386734,4.3939,0.7066,0.2934,17,6619.8095703125
2022-03-07,6619.8095703125,6748.766899604301,6619.8095703125,6705.781123173701,130990900,6821.8427734375,6779.931787109375,-0.025316492097852472,44.68083254569711,3.0131,0.6033,0.3967,34,6576.82373046875
2022-03-08,6576.82373046875,6748.766834533292,6576.82373046875,6619.809506484885,119256500,6753.0654296875,6776.707836914063,-0.006493516072807681,47.727269199813726,2.2935,0.5709,0.4291,26,6748.76708984375
2022-03-09,6748.76708984375,6834.738645128384,6576.823979274483,6619.809756916799,132814500,6718.6767578125,6778.85712890625,0.026143829669393437,48.888900100708845,3.8252,0.6454,0.3546,25,6813.24560546875
2022-03-10,6813.24560546875,6856.231382159405,6705.781163742114,6813.24560546875,86484000,6710.07978515625,6787.454272460937,0.009554117776865434,47.72732317912751,3.0226,0.6227,0.3773,20,6834.7392578125
2022-03-11,6834.7392578125,6834.7392578125,6641.303241081958,6641.303241081958,61053900,6718.67705078125,6787.454272460937,0.0031546862667768405,52.38097555466558,5.4663,0.6614,0.3386,20,6942.20361328125
2022-03-14,6942.20361328125,6963.696503724845,6834.739161063274,6920.710722837654,78432100,6783.155859375,6801.424658203125,0.015723256062169844,56.52175415337853,5.6796,0.6927,0.3073,58,7006.68115234375
2022-03-15,7006.68115234375,7049.666926284509,6942.202491432611,7006.68115234375,111214500,6869.12734375,6815.394995117187,0.009287762597332438,58.33326627503312,4.9278,0.7064,0.2936,25,7049.66796875
2022-03-16,7049.66796875,7114.146639195885,6942.20351800686,7114.146639195885,149761300,6929.30751953125,6836.887915039062,0.006135118106790127,62.49999999151853,8.2506,0.7032,0.2968,30,6877.724609375
2022-03-17,6877.724609375,7135.6392822265625,6877.724609375,7135.6392822265625,132439400,6942.2033203125,6842.261157226562,-0.02439027768927504,47.99999999374678,9.6233,0.7667,0.2333,53,6791.7529296875
2022-03-18,6791.7529296875,6963.696041831488,6791.7529296875,6877.724485759493,143981700,6933.6060546875,6839.037280273437,-0.012500017748647951,46.153846148064694,7.7776,0.75,0.25,45,6791.7529296875
2022-03-21,6791.7529296875,6834.738707723497,6705.781373615507,6705.781373615507,85485500,6903.51591796875,6839.037280273437,0.0,43.999999994267874,7.0235,0.7179,0.2821,35,6813.24560546875
2022-03-22,6813.24560546875,6834.738493814078,6770.259828778096,6791.752717123423,60010900,6864.82880859375,6839.037280273437,0.0031645255656023163,45.09802698172985,4.2852,0.6402,0.3598,16,6791.7529296875
2022-03-23,6791.7529296875,6834.738707723497,6727.274262633505,6813.245818705498,82208000,6813.24580078125,6836.887963867188,-0.003154542933840321,46.93882849119212,6.0927,0.6994,0.3006,29,6813.24560546875
2022-03-24,6813.24560546875,6834.738493814078,6705.781163742114,6748.766940432768,95245100,6800.35,6837.96259765625,0.0031645255656023163,51.06381846731012,5.9819,0.705,0.295,38,6834.7392578125
2022-03-25,6834.7392578125,6834.7392578125,6791.753476316824,6791.753476316824,85101200,6808.947265625,6833.664038085937,0.0031546862667768405,62.500028387618556,5.2132,0.6858,0.3142,27,6895.8408203125
2022-03-28,6895.8408203125,6895.8408203125,6808.551696004747,6830.373977081685,83911500,6829.76484375,6834.569848632813,0.008939852742759324,68.1707263375947,6.7775,0.6793,0.3207,55,6852.1962890625
2022-03-29,6852.1962890625,6895.840851413216,6830.3740078871415,6874.0185702378585,62180600,6837.55498046875,6831.144140625,-0.006329109442526515,56.89956970882662,7.6856,0.7146,0.2854,24,6874.0185546875
2022-03-30,6874.0185546875,6895.840835813492,6830.373992435516,6895.840835813492,71430600,6854.00810546875,6828.809545898437,0.003184711106398508,54.29869065745068,9.6988,0.7573,0.2427,25,6961.3076171875
2022-03-31,6961.3076171875,6983.129898119122,6874.018493461011,6917.663055324256,112691900,6883.6205078125,6834.063403320312,0.012698403678365944,58.19029418182097,8.1941,0.744,0.256,26,6917.6630859375
2022-04-01,6917.6630859375,7048.5967721066645,6852.196242852919,7048.5967721066645,105575400,6900.2052734375,6840.358911132813,-0.006269588078860577,48.268997483804036,4.9681,0.6514,0.3486,34,6895.8408203125
2022-04-04,6895.8408203125,6917.663101389438,6830.373977081685,6917.663101389438,57321200,6900.2052734375,6854.160473632813,-0.003154571905845116,41.68112384813331,8.2089,0.7103,0.2897,26,6895.8408203125
2022-04-05,6895.8408203125,6895.8408203125,6852.196258158623,6895.8408203125,48528300,6908.9341796875,6870.111328125,0.0,37.65850057445888,11.4131,0.7996,0.2004,18,6764.908203125
2022-04-06,6764.908203125,6852.197341229839,6764.908203125,6830.3750567036295,119263000,6887.112109375,6870.918383789062,-0.0189871867114193,40.311201604603006,9.0528,0.8209,0.1791,19,6764.908203125
2022-04-07,6764.908203125,6830.3750567036295,6721.263634072581,6743.085918598791,68619400,6847.8322265625,6868.501513671875,0.0,47.29512453943569,7.744,0.8271,0.1729,18,6852.1962890625
2022-04-08,6852.1962890625,6874.0185702378585,6786.729445536425,6808.551726711783,69791600,6834.7388671875,6869.374365234375,0.012903070273322825,55.1792321811108,4.8644,0.7396,0.2604,23,6743.0849609375
2022-04-11,6743.0849609375,6874.018649499393,6743.0849609375,6830.374086645429,62776200,6804.1876953125,6859.418432617187,-0.01592355553199254,44.77298769150823,6.8109,0.7544,0.2456,39,6808.55224609375
2022-04-12,6808.55224609375,6808.55224609375,6721.263114733574,6743.085397573618,73471300,6786.72998046875,6849.511987304688,0.00970880324591783,51.17459687843475,8.6721,0.7772,0.2228,30,6808.55224609375
2022-04-13,6808.55224609375,6852.196811773839,6764.907680413662,6808.55224609375,57622100,6795.4587890625,6837.456201171875,0.0,49.66167508543373,10.4156,0.8004,0.1996,17,6721.2626953125
2022-04-14,6721.2626953125,6808.551821225649,6721.2626953125,6808.551821225649,93342900,6786.7296875,6829.63310546875,-0.012820574422606534,42.528666892868145,6.5658,0.678,0.322,27,6721.2626953125
2022-04-18,6721.2626953125,6743.084976790787,6655.795850877637,6721.2626953125,68464700,6760.54296875,6826.10859375,0.0,37.49998251170024,5.6522,0.6678,0.3322,37,6655.7958984375
2022-04-19,6655.7958984375,6721.262743340164,6655.7958984375,6721.262743340164,98632000,6743.08515625,6819.3107421875,-0.009740252664228954,36.36361786450125,5.0248,0.6754,0.3246,41,6677.6181640625
2022-04-20,6677.6181640625,6743.085008808211,6655.795882480596,6743.085008808211,124388800,6716.89833984375,6812.529370117188,0.003278686119284835,36.36361786450125,2.9849,0.6377,0.3623,40,6917.6630859375
2022-04-21,6917.6630859375,6917.6630859375,6764.907118740142,6808.5516807965305,129323400,6738.7205078125,6818.824877929687,0.03594768613258981,47.49999719545735,7.3923,0.7372,0.2628,49,6874.0185546875
2022-04-22,6874.0185546875,6917.663116939484,6808.551711309524,6852.196273561508,85956100,6769.2716796875,6821.863525390625,-0.006309143811690121,47.49999719545735,8.6761,0.7335,0.2665,37,6983.13037109375
2022-04-25,6983.13037109375,6983.13037109375,6830.3743942260735,6874.01895904541,91279600,6821.64521484375,6829.2830810546875,0.015873075630825184,54.54548227557657,12.3921,0.7538,0.2462,62,7092.24169921875
2022-04-26,7092.24169921875,7092.24169921875,6917.663442007211,6917.663442007211,128360900,6908.934375,6839.103125,0.015624987981988747,59.183700487295056,7.4885,0.6672,0.3328,31,7157.708984375
2022-04-27,7157.708984375,7157.708984375,7048.59756693026,7048.59756693026,89463100,7004.9525390625,6854.378759765625,0.009230831087364333,69.56519834775291,5.8751,0.6518,0.3482,33,7092.24169921875
2022-04-28,7092.24169921875,7201.353109975961,7048.597134915865,7201.353109975961,133730600,7039.86826171875,6865.2899169921875,-0.009146402193657588,65.30607864030796,9.9109,0.7259,0.2741,30,6633.97412109375
2022-05-09,6633.97412109375,6895.841520610608,6633.97412109375,6874.019237317537,456796600,6991.859375,6848.9232421875,-0.0646153356808864,42.42427221280029,9.5081,0.5802,0.4198,97,6568.5068359375
2022-05-10,6568.5068359375,6633.9736814784055,6328.461735620847,6328.461735620847,268445700,6908.93466796875,6831.4654296875,-0.009868486665946863,43.750013106154825,5.3835,0.575,0.425,86,6677.6181640625
2022-05-11,6677.6181640625,6721.262727226307,6503.039911407271,6568.506756152981,156535200,6826.0099609375,6820.554296875,0.016611283332770954,45.45453620412244,3.3981,0.6033,0.3967,38,6350.2841796875
2022-05-12,6350.2841796875,6590.329286136168,6350.2841796875,6568.507003731744,240529600,6664.525,6793.27646484375,-0.04901957199898621,37.03704112652943,1.8702,0.535,0.465,75,6393.9287109375
2022-05-13,6393.9287109375,6524.862404676835,6328.461864067833,6328.461864067833,212968600,6524.86240234375,6774.727490234375,0.006872846949055322,40.50633986628779,2.2726,0.5882,0.4118,53,6459.3955078125
2022-05-17,6459.3955078125,6524.862354175465,6350.284097207559,6350.284097207559,159657600,6489.9466796875,6759.45185546875,0.010238900030745013,42.68293481236962,6.6695,0.7365,0.2635,22,6612.15185546875
2022-05-18,6612.15185546875,6612.15185546875,6437.573588657694,6546.685005414604,153514300,6498.67568359375,6747.449633789062,0.02364870636447236,48.837223820266026,3.8889,0.6102,0.3898,31,6503.03955078125
2022-05-19,6503.03955078125,6524.861831152999,6437.572709666003,6459.394990037752,140908900,6463.7599609375,6735.44736328125,-0.016501784452705226,45.55555085625126,4.0488,0.61,0.39,41,6459.3955078125
2022-05-20,6459.3955078125,6524.862354175465,6459.3955078125,6481.217789933488,86520200,6485.5822265625,6717.989526367188,-0.006711329775551889,37.03705851933332,6.2208,0.6621,0.3379,28,6437.57275390625
2022-05-23,6437.57275390625,6524.861875993114,6415.7504733845335,6503.039595471398,71603500,6494.31103515625,6699.4405517578125,-0.003378451416987227,37.500010485426536,10.6437,0.6195,0.3805,26,6415.75146484375
2022-05-24,6415.75146484375,6524.862884313882,6393.9291809497245,6393.9291809497245,108710800,6485.5822265625,6684.164990234375,-0.003389676497133065,32.8947569833352,7.2912,0.5955,0.4045,28,6437.57275390625
2022-05-25,6437.57275390625,6503.039595471398,6415.7504733845335,6459.395034427966,76747400,6450.66640625,6669.980493164063,0.003401205483422043,29.166648535886438,6.1577,0.6213,0.3787,17,6612.15185546875
2022-05-27,6612.15185546875,6612.15185546875,6524.862722063222,6568.507288765986,84336900,6472.4888671875,6667.798291015625,0.027118777252896686,33.766233386032184,8.0286,0.6931,0.3069,17,6612.15185546875
2022-05-30,6612.15185546875,6633.974138820132,6524.862722063222,6612.15185546875,105411400,6503.04013671875,6664.524975585938,0.0,35.135144121457685,8.1909,0.6966,0.3034,30,6764.908203125
2022-05-31,6764.908203125,6764.908203125,6568.507642389113,6633.974495967743,286292700,6568.5072265625,6656.887231445313,0.023102365310909923,55.000013046403254,6.0076,0.7178,0.2822,23,6612.15185546875
2022-06-02,6612.15185546875,6699.440988874278,6568.507288765986,6655.796422171514,149226300,6607.7873046875,6643.793896484375,-0.022580697781779957,51.562515836750876,4.7554,0.7211,0.2789,24,6633.97412109375
2022-06-03,6633.97412109375,6699.440970972964,6612.151837800679,6633.97412109375,80563100,6647.067578125,6626.336083984375,0.003300327352123933,48.333353838897466,4.3036,0.6939,0.3061,9,6503.03955078125
2022-06-06,6503.03955078125,6612.150952639996,6481.217270409501,6590.328672268247,81140300,6625.2451171875,6596.8759765625,-0.019736973331893615,56.86270809977652,8.4283,0.7435,0.2565,29,6437.57275390625
2022-06-07,6437.57275390625,6524.861875993114,6372.105912341101,6372.105912341101,129242500,6590.329296875,6560.869165039063,-0.010067107290949062,51.92305126449076,3.7681,0.556,0.444,19,6633.97412109375
2022-06-08,6633.97412109375,6633.97412109375,6481.218138042249,6546.684987921463,108910500,6564.14248046875,6537.955786132812,0.03050860544734446,56.89655238298452,3.4396,0.6113,0.3887,21,6546.68505859375
2022-06-09,6546.68505859375,6612.151909179687,6546.68505859375,6546.68505859375,107828300,6551.04912109375,6533.591333007813,-0.013157884083757732,47.272733924331554,7.2531,0.753,0.247,19,6415.75146484375
2022-06-10,6415.75146484375,6503.040600419856,6415.75146484375,6459.396032631803,111768600,6507.40458984375,6525.953564453125,-0.01999998359140942,46.42861708719827,6.8609,0.7515,0.2485,24,6415.75146484375
2022-06-13,6415.75146484375,6459.396032631803,6350.284613161672,6372.106897055698,85539500,6489.94697265625,6512.8602294921875,0.0,48.148172696966014,4.5773,0.6668,0.3332,67,6459.3955078125
2022-06-14,6459.3955078125,6459.3955078125,6328.461815086571,6372.106379328548,80865100,6494.3115234375,6518.3157958984375,0.006802639286746848,50.909110134851446,4.7365,0.6459,0.3541,24,6393.9287109375
2022-06-15,6393.9287109375,6437.573275517278,6372.10642864761,6372.10642864761,130367100,6446.30244140625,6518.3157958984375,-0.010135127473742567,49.122789106245314,3.0468,0.573,0.427,14,6612.15185546875
2022-06-16,6612.15185546875,6633.974138820132,6437.573588657694,6459.395872009076,132666300,6459.39580078125,6525.95361328125,0.03412974313553985,56.060623519814456,3.6203,0.6394,0.3606,17,6546.68505859375
2022-06-17,6546.68505859375,6590.329625651042,6481.218208007813,6481.218208007813,117839400,6485.58251953125,6522.6802734375,-0.009900982056371577,47.54098901348647,2.7569,0.6274,0.3726,26,6655.7958984375
2022-06-20,6655.7958984375,6677.618180071721,6546.684490266393,6633.973616803279,88138700,6533.59140625,6530.318090820312,0.016666578408338406,51.51513199080089,8.6363,0.7211,0.2789,27,6677.6181640625
2022-06-21,6677.6181640625,6677.6181640625,6590.329037734885,6633.973600898693,44295700,6577.2359375,6541.229223632812,0.003278686119284835,46.66663434174736,10.2314,0.7696,0.2304,11,6546.68505859375
2022-06-22,6546.68505859375,6677.618759765625,6546.68505859375,6655.796476236979,53041800,6607.78720703125,6546.684838867188,-0.019607755677526373,47.45762904183923,7.5897,0.7084,0.2916,17,6568.5068359375
2022-06-23,6568.5068359375,6612.151399631437,6503.0399903965945,6503.0399903965945,60443000,6599.058203125,6554.322607421875,0.003333256014065533,47.457609115491735,5.1054,0.6979,0.3021,16,6524.8623046875
2022-06-24,6524.8623046875,6633.9737144648825,6524.8623046875,6633.9737144648825,57956600,6594.69365234375,6558.687084960938,-0.006644513333108337,50.909111614246584,6.6777,0.724,0.276,12,6415.75146484375
2022-06-27,6415.75146484375,6546.685168207909,6415.75146484375,6524.862884313882,76354100,6546.684765625,6548.8670654296875,-0.016722320678761893,49.12284557839413,4.0802,0.6536,0.3464,24,6372.10595703125
2022-06-28,6372.10595703125,6459.395079730308,6372.10595703125,6372.10595703125,146078100,6485.58232421875,6536.864770507813,-0.00680286760664961,37.99994450415898,6.4687,0.7554,0.2446,21,6350.2841796875
2022-06-29,6350.2841796875,6459.395591709622,6350.2841796875,6393.928744496348,98517800,6446.3021484375,6516.133569335938,-0.0034245785445031762,40.42549443133833,4.9661,0.6902,0.3098,24,6328.4619140625
2022-06-30,6328.4619140625,6459.395608836207,6328.4619140625,6372.10647898707,101343900,6398.2931640625,6501.949072265625,-0.003436423474527661,45.23806098311634,4.7256,0.6451,0.3549,40,6328.4619140625
2022-07-01,6328.4619140625,6393.928761449354,6328.4619140625,6372.10647898707,68738800,6359.0130859375,6486.6734619140625,0.0,45.23806098311634,5.5596,0.6825,0.3175,25,6153.8828125
2022-07-04,6153.8828125,6350.283327792553,6110.238253546099,6328.461048315603,102238600,6306.63935546875,6469.215625,-0.027586339924803416,35.41662004658055,3.9004,0.6575,0.3425,68,6328.4619140625
2022-07-05,6328.4619140625,6393.928761449354,6197.5282192887935,6197.5282192887935,69172900,6297.910546875,6463.760083007813,0.028368935009273955,47.169813704722834,3.7342,0.6749,0.3251,26,6372.10595703125
2022-07-06,6372.10595703125,6393.928237706014,6262.994553657427,6372.10595703125,66801100,6302.27490234375,6450.666674804687,0.006896469246621795,37.77772804934931,6.6671,0.7124,0.2876,20,6197.52783203125
2022-07-07,6197.52783203125,6328.46151862346,6197.52783203125,6306.639237524758,86126800,6276.0880859375,6433.208813476563,-0.027397241379416015,33.99995524489911,8.8414,0.825,0.175,16,6241.17236328125
2022-07-08,6241.17236328125,6262.994644271744,6175.705520309768,6219.350082290756,64312400,6258.63017578125,6424.4798583984375,0.007042248527618922,29.787219857635307,9.0125,0.7696,0.2304,21,6219.3505859375
2022-07-11,6219.3505859375,6284.817434210526,6219.3505859375,6284.817434210526,36830800,6271.72373046875,6414.659814453125,-0.0034964227990456065,27.659574464309586,7.1453,0.6925,0.3075,26,6262.9951171875
2022-07-12,6262.9951171875,6328.461965102351,6241.172834549216,6262.9951171875,34269000,6258.63037109375,6404.839794921875,0.0070175383501749344,34.883702773034344,4.3435,0.5963,0.4037,12,6110.23876953125
2022-07-13,6110.23876953125,6219.350176130022,6110.23876953125,6197.527894810268,71988200,6206.25693359375,6390.655297851563,-0.024390302849996104,28.57143509111009,2.2479,0.5876,0.4124,19,6132.0615234375
2022-07-14,6132.0615234375,6197.528372442171,6110.239240435943,6132.0615234375,83316300,6193.163671875,6366.65078125,0.003571505914804707,31.250034957272447,3.4677,0.5438,0.4562,24,6110.23876953125
2022-07-15,6110.23876953125,6197.527894810268,6110.23876953125,6197.527894810268,57419900,6166.976953125,6344.828466796875,-0.0035587956550729993,34.09090677444043,0.7525,0.4992,0.5008,22,6241.17236328125
2022-07-18,6241.17236328125,6241.17236328125,6132.0609583287805,6132.0609583287805,60077700,6171.34130859375,6324.0972900390625,0.02142855601697624,43.75001164796897,4.8839,0.5889,0.4111,28,6262.9951171875
2022-07-19,6262.9951171875,6262.9951171875,6197.528269272648,6197.528269272648,59641000,6171.34130859375,6303.366137695312,0.003496579270048761,45.83334498101299,6.3297,0.723,0.277,14,6459.3955078125
2022-07-20,6459.3955078125,6459.3955078125,6262.994968723607,6284.817250844595,105792900,6241.17265625,6299.00166015625,0.03135886056912596,55.35713000782656,6.7025,0.71,0.29,33,6459.3955078125
2022-07-21,6459.3955078125,6459.3955078125,6328.461815086571,6459.3955078125,64337100,6306.639453125,6293.54609375,0.0,55.35713000782656,5.8012,0.705,0.295,10,6393.9287109375
