Date,sentiment_score,positive_ratio,negative_ratio,discussion_volume
2023-03-01,-0.0465,0.0687,0.9313,15
2023-03-02,-0.0517,0.0701,0.9299,14
2023-03-03,-0.0259,0.035,0.965,26
2023-03-06,-0.0129,0.0175,0.9825,38
2023-03-07,-0.0259,0.0315,0.9685,22
2023-03-08,-0.0129,0.0157,0.9843,33
2023-03-09,-0.0065,0.0079,0.9921,14
2023-03-10,-0.0032,0.0039,0.9961,15
2023-03-13,-0.0217,0.0254,0.9746,64
2023-03-14,-0.0301,0.0349,0.9651,45
2023-03-15,-0.0151,0.0175,0.9825,29
2023-03-16,-0.0161,0.0183,0.9817,52
2023-03-17,-0.0081,0.0092,0.9908,19
2023-03-20,-0.004,0.0046,0.9954,23
2023-03-21,-0.002,0.0023,0.9977,18
2023-03-22,-0.001,0.0011,0.9989,8
2023-03-23,-0.0005,0.0006,0.9994,7
2023-03-24,-0.017,0.0195,0.9805,26
2023-03-27,-0.0185,0.0211,0.9789,44
2023-03-28,-0.0093,0.0106,0.9894,23
2023-03-29,-0.041,0.0553,0.9447,20
2023-03-30,-0.0205,0.0276,0.9724,20
2023-03-31,-0.0102,0.0138,0.9862,12
2023-04-03,-0.0249,0.0307,0.9693,21
2023-04-04,-0.0124,0.0154,0.9846,18
2023-04-05,-0.0397,0.0493,0.9507,12
2023-04-06,-0.0199,0.0247,0.9753,18
2023-04-07,-0.0099,0.0123,0.9877,5
2023-04-10,-0.005,0.0062,0.9938,14
2023-04-11,-0.0025,0.0031,0.9969,15
2023-04-12,-0.0012,0.0015,0.9985,14
2023-04-13,-0.0244,0.0285,0.9715,18
2023-04-14,-0.0212,0.0249,0.9751,47
2023-04-17,-0.0106,0.0125,0.9875,46
2023-04-18,-0.0363,0.0468,0.9532,37
2023-04-19,-0.0182,0.0234,0.9766,7
2023-04-20,-0.0481,0.0672,0.9328,9
2023-04-21,-0.024,0.0336,0.9664,6
2023-04-24,-0.012,0.0168,0.9832,8
2023-04-25,-0.006,0.0084,0.9916,4
2023-04-26,-0.003,0.0042,0.9958,29
2023-04-27,-0.0015,0.0021,0.9979,47
2023-04-28,-0.0008,0.0011,0.9989,24
2023-05-01,-0.0004,0.0005,0.9995,33
2023-05-02,-0.0002,0.0003,0.9997,42
2023-05-03,-0.0295,0.0372,0.9628,27
2023-05-04,-0.0148,0.0186,0.9814,23
2023-05-05,-0.0317,0.0387,0.9613,17
2023-05-08,-0.0158,0.0194,0.9806,28
2023-05-09,-0.0079,0.0097,0.9903,18
2023-05-10,-0.0366,0.0465,0.9535,12
2023-05-11,-0.0183,0.0233,0.9767,25
2023-05-12,-0.0092,0.0116,0.9884,18
2023-05-15,-0.0046,0.0058,0.9942,45
2023-05-16,-0.0159,0.0185,0.9815,32
2023-05-17,-0.0262,0.031,0.969,23
2023-05-18,-0.0131,0.0155,0.9845,6
2023-05-19,-0.0213,0.025,0.975,29
2023-05-22,-0.0107,0.0125,0.9875,32
2023-05-23,-0.0053,0.0062,0.9938,14
2023-05-24,-0.0027,0.0031,0.9969,18
2023-05-25,-0.0013,0.0016,0.9984,10
2023-05-26,-0.0007,0.0008,0.9992,20
2023-05-29,-0.0003,0.0004,0.9996,23
2023-05-30,-0.0208,0.0252,0.9748,20
2023-05-31,-0.02,0.0237,0.9763,45
2023-06-01,-0.01,0.0119,0.9881,8
2023-06-02,-0.005,0.0059,0.9941,7
2023-06-05,-0.0025,0.003,0.997,33
2023-06-06,-0.0013,0.0015,0.9985,23
2023-06-07,-0.0006,0.0007,0.9993,17
2023-06-08,-0.0003,0.0004,0.9996,13
2023-06-09,-0.0002,0.0002,0.9998,14
2023-06-12,-0.0001,0.0001,0.9999,37
2023-06-13,-0.0,0.0,1.0,13
2023-06-14,-0.0,0.0,1.0,14
2023-06-15,-0.0,0.0,1.0,7
2023-06-16,-0.0,0.0,1.0,19
2023-06-19,-0.0,0.0,1.0,25
2023-06-20,-0.0,0.0,1.0,12
2023-06-21,-0.0,0.0,1.0,8
2023-06-22,-0.0,0.0,1.0,13
2023-06-23,-0.0,0.0,1.0,14
2023-06-26,-0.0,0.0,1.0,25
2023-06-27,-0.0,0.0,1.0,14
2023-06-28,-0.0,0.0,1.0,9
2023-06-29,-0.0,0.0,1.0,5
2023-06-30,-0.0,0.0,1.0,3
2023-07-03,-0.0,0.0,1.0,15
2023-07-04,-0.0,0.0,1.0,23
2023-07-05,-0.0,0.0,1.0,12
2023-07-06,-0.0,0.0,1.0,16
2023-07-07,-0.0,0.0,1.0,8
2023-07-10,-0.0278,0.0333,0.9667,15
2023-07-11,-0.0139,0.0167,0.9833,13
2023-07-12,-0.0069,0.0083,0.9917,20
2023-07-13,-0.0035,0.0042,0.9958,18
2023-07-14,-0.0017,0.0021,0.9979,15
2023-07-17,-0.0009,0.001,0.999,29
2023-07-18,-0.0379,0.0505,0.9495,10
2023-07-19,-0.078,0.1086,0.8914,6
2023-07-20,-0.039,0.0543,0.9457,3
2023-07-21,-0.0195,0.0271,0.9729,5
2023-07-24,-0.0358,0.0455,0.9545,47
2023-07-25,-0.037,0.046,0.954,43
2023-07-26,-0.0185,0.023,0.977,27
2023-07-27,-0.0093,0.0115,0.9885,21
2023-07-28,-0.0046,0.0058,0.9942,16
2023-07-31,-0.0023,0.0029,0.9971,20
2023-08-01,-0.0012,0.0014,0.9986,16
2023-08-02,-0.0006,0.0007,0.9993,14
2023-08-03,-0.0003,0.0004,0.9996,15
2023-08-04,-0.0261,0.0335,0.9665,15
2023-08-07,-0.013,0.0168,0.9832,29
2023-08-08,-0.0065,0.0084,0.9916,10
2023-08-09,-0.0326,0.0417,0.9583,40
2023-08-10,-0.0163,0.0208,0.9792,30
2023-08-11,-0.0081,0.0104,0.9896,20
2023-08-14,-0.0182,0.0213,0.9787,31
2023-08-15,-0.0091,0.0107,0.9893,14
2023-08-16,-0.0046,0.0053,0.9947,8
2023-08-17,-0.0023,0.0027,0.9973,5
2023-08-18,-0.0011,0.0013,0.9987,14
2023-08-21,-0.0006,0.0007,0.9993,25
2023-08-22,-0.0003,0.0003,0.9997,19
2023-08-23,-0.0001,0.0002,0.9998,21
2023-08-24,-0.0001,0.0001,0.9999,8
2023-08-25,-0.0,0.0,1.0,10
2023-08-28,-0.0,0.0,1.0,29
2023-08-29,-0.0,0.0,1.0,2
2023-08-30,-0.0,0.0,1.0,12
2023-08-31,-0.0,0.0,1.0,11
2023-09-01,-0.0288,0.0385,0.9615,13
2023-09-04,-0.0144,0.0192,0.9808,22
2023-09-05,-0.0072,0.0096,0.9904,14
2023-09-06,-0.0461,0.0625,0.9375,26
2023-09-07,-0.0391,0.0505,0.9495,26
2023-09-08,-0.0317,0.0391,0.9609,36
2023-09-11,-0.0159,0.0196,0.9804,31
2023-09-12,-0.0332,0.0392,0.9608,17
2023-09-13,-0.0166,0.0196,0.9804,32
2023-09-14,-0.0083,0.0098,0.9902,33
2023-09-15,-0.0041,0.0049,0.9951,35
2023-09-18,-0.0021,0.0024,0.9976,25
2023-09-19,-0.0165,0.0191,0.9809,28
2023-09-20,-0.0083,0.0095,0.9905,20
2023-09-21,-0.0041,0.0048,0.9952,12
2023-09-22,-0.0274,0.0318,0.9682,17
2023-09-25,-0.0346,0.0409,0.9591,40
2023-09-26,-0.0315,0.0371,0.9629,30
2023-09-27,-0.0242,0.0282,0.9718,52
2023-09-28,-0.0425,0.0525,0.9475,13
2023-09-29,-0.0213,0.0263,0.9737,37
2023-10-02,-0.0106,0.0131,0.9869,65
2023-10-03,-0.0053,0.0066,0.9934,26
2023-10-04,-0.0027,0.0033,0.9967,38
2023-10-05,-0.0013,0.0016,0.9984,26
2023-10-06,-0.0179,0.0217,0.9783,24
2023-10-09,-0.009,0.0108,0.9892,21
2023-10-10,-0.0167,0.0201,0.9799,34
2023-10-11,-0.0373,0.0458,0.9542,14
2023-10-12,-0.0186,0.0229,0.9771,22
2023-10-13,-0.0093,0.0114,0.9886,24
2023-10-16,-0.0047,0.0057,0.9943,24
2023-10-17,-0.0218,0.0256,0.9744,22
2023-10-18,-0.0109,0.0128,0.9872,50
2023-10-19,-0.0237,0.0281,0.9719,92
2023-10-20,-0.0118,0.0141,0.9859,95
2023-10-23,-0.0124,0.0141,0.9859,71
2023-10-24,-0.0062,0.007,0.993,29
2023-10-25,-0.0031,0.0035,0.9965,31
2023-10-26,-0.0089,0.0101,0.9899,60
2023-10-27,-0.0045,0.005,0.995,33
2023-10-30,-0.0226,0.0269,0.9731,41
2023-10-31,-0.0113,0.0135,0.9865,26
2023-11-01,-0.0161,0.0188,0.9812,83
2023-11-02,-0.0081,0.0094,0.9906,63
2023-11-03,-0.004,0.0047,0.9953,18
2023-11-06,-0.012,0.0137,0.9863,44
2023-11-07,-0.0388,0.0503,0.9497,23
2023-11-08,-0.0194,0.0252,0.9748,27
2023-11-09,-0.0097,0.0126,0.9874,33
2023-11-10,-0.019,0.023,0.977,30
2023-11-13,-0.0095,0.0115,0.9885,38
2023-11-14,-0.0048,0.0057,0.9943,27
2023-11-15,-0.0024,0.0029,0.9971,41
2023-11-16,-0.0012,0.0014,0.9986,39
2023-11-17,-0.0121,0.0142,0.9858,37
2023-11-20,-0.0061,0.0071,0.9929,64
2023-11-21,-0.003,0.0036,0.9964,52
2023-11-22,-0.0276,0.0351,0.9649,45
2023-11-23,-0.0138,0.0176,0.9824,40
2023-11-24,-0.0069,0.0088,0.9912,29
2023-11-27,-0.0246,0.0294,0.9706,40
2023-11-28,-0.0423,0.0532,0.9468,26
2023-11-29,-0.0211,0.0266,0.9734,31
2023-11-30,-0.0351,0.0436,0.9564,33
2023-12-01,-0.0176,0.0218,0.9782,31
2023-12-04,-0.0088,0.0109,0.9891,53
2023-12-05,-0.0318,0.0412,0.9588,14
2023-12-06,-0.0159,0.0206,0.9794,27
2023-12-07,-0.0079,0.0103,0.9897,51
2023-12-08,-0.0085,0.0102,0.9898,98
2023-12-11,-0.0043,0.0051,0.9949,46
2023-12-12,-0.0021,0.0026,0.9974,22
2023-12-13,-0.0011,0.0013,0.9987,31
2023-12-14,-0.0005,0.0006,0.9994,110
2023-12-15,-0.0058,0.0066,0.9934,79
2023-12-18,-0.0109,0.0123,0.9877,56
2023-12-19,-0.0054,0.0061,0.9939,27
2023-12-20,-0.0249,0.0308,0.9692,54
2023-12-21,-0.0125,0.0154,0.9846,29
2023-12-22,-0.0062,0.0077,0.9923,17
2023-12-25,-0.0031,0.0039,0.9961,12
2023-12-26,-0.0016,0.0019,0.9981,5
2023-12-27,-0.0119,0.0138,0.9862,39
2023-12-28,-0.006,0.0069,0.9931,40
2023-12-29,-0.0136,0.0154,0.9846,42
2024-01-01,-0.0068,0.0077,0.9923,16
2024-01-02,-0.0034,0.0038,0.9962,36
2024-01-03,-0.0017,0.0019,0.9981,32
2024-01-04,-0.0087,0.0099,0.9901,56
2024-01-05,-0.0044,0.0049,0.9951,63
2024-01-08,-0.0022,0.0025,0.9975,51
2024-01-09,-0.0347,0.0454,0.9546,34
2024-01-10,-0.0366,0.0454,0.9546,22
2024-01-11,-0.0308,0.037,0.963,35
2024-01-12,-0.0154,0.0185,0.9815,50
2024-01-15,-0.0077,0.0092,0.9908,48
2024-01-16,-0.0038,0.0046,0.9954,20
2024-01-17,-0.0019,0.0023,0.9977,27
2024-01-18,-0.001,0.0012,0.9988,20
2024-01-19,-0.0005,0.0006,0.9994,19
2024-01-22,-0.0151,0.0178,0.9822,57
2024-01-23,-0.0076,0.0089,0.9911,35
2024-01-24,-0.0038,0.0045,0.9955,24
2024-01-25,-0.0019,0.0022,0.9978,49
2024-01-26,-0.0062,0.0069,0.9931,87
2024-01-29,-0.0093,0.0102,0.9898,74
2024-01-30,-0.0171,0.0194,0.9806,35
2024-01-31,-0.0157,0.0178,0.9822,62
2024-02-01,-0.0078,0.0089,0.9911,34
2024-02-02,-0.0039,0.0044,0.9956,32
2024-02-05,-0.002,0.0022,0.9978,48
2024-02-06,-0.001,0.0011,0.9989,40
2024-02-07,-0.0005,0.0006,0.9994,29
2024-02-08,-0.0002,0.0003,0.9997,9
2024-02-09,-0.0001,0.0001,0.9999,11
2024-02-12,-0.0001,0.0001,0.9999,53
2024-02-13,-0.0153,0.0179,0.9821,28
2024-02-14,-0.0077,0.0089,0.9911,5
2024-02-15,-0.0038,0.0045,0.9955,55
2024-02-16,-0.0215,0.026,0.974,84
2024-02-19,-0.0108,0.013,0.987,52
2024-02-20,-0.0161,0.019,0.981,40
2024-02-21,-0.0147,0.0172,0.9828,65
2024-02-22,-0.0074,0.0086,0.9914,28
2024-02-23,-0.0037,0.0043,0.9957,37
2024-02-26,-0.0018,0.0021,0.9979,38
2024-02-27,-0.0009,0.0011,0.9989,20
2024-02-28,-0.0306,0.039,0.961,52
2024-02-29,-0.0153,0.0195,0.9805,30
2024-03-01,-0.0076,0.0097,0.9903,27
2024-03-04,-0.0038,0.0049,0.9951,48
2024-03-05,-0.0177,0.021,0.979,27
2024-03-06,-0.0088,0.0105,0.9895,37
2024-03-07,-0.0115,0.0133,0.9867,62
2024-03-08,-0.0152,0.0178,0.9822,90
2024-03-11,-0.0268,0.0311,0.9689,45
2024-03-12,-0.045,0.054,0.946,13
2024-03-13,-0.0468,0.057,0.943,50
2024-03-14,-0.0287,0.0344,0.9656,85
2024-03-15,-0.0143,0.0172,0.9828,42
2024-03-18,-0.0072,0.0086,0.9914,75
2024-03-19,-0.0036,0.0043,0.9957,43
2024-03-20,-0.0018,0.0021,0.9979,25
2024-03-21,-0.0009,0.0011,0.9989,33
2024-03-22,-0.0077,0.0089,0.9911,60
2024-03-25,-0.0086,0.0098,0.9902,94
2024-03-26,-0.0043,0.0049,0.9951,41
2024-03-27,-0.0021,0.0024,0.9976,31
2024-03-28,-0.0321,0.0418,0.9582,37
2024-03-29,-0.0161,0.0209,0.9791,11
2024-04-01,-0.0118,0.0146,0.9854,119
2024-04-02,-0.0059,0.0073,0.9927,56
2024-04-03,-0.0145,0.0172,0.9828,148
2024-04-04,-0.0118,0.0138,0.9862,96
2024-04-05,-0.0059,0.0069,0.9931,20
2024-04-08,-0.003,0.0034,0.9966,16
2024-04-09,-0.0015,0.0017,0.9983,11
2024-04-10,-0.0007,0.0009,0.9991,1
2024-04-11,-0.0004,0.0004,0.9996,6
2024-04-12,-0.0002,0.0002,0.9998,8
2024-04-15,-0.0001,0.0001,0.9999,27
2024-04-16,-0.009,0.0104,0.9896,97
2024-04-17,-0.0145,0.0165,0.9835,44
2024-04-18,-0.0073,0.0083,0.9917,34
2024-04-19,-0.0036,0.0041,0.9959,57
2024-04-22,-0.0116,0.0128,0.9872,93
2024-04-23,-0.0191,0.022,0.978,96
2024-04-24,-0.0145,0.0166,0.9834,90
2024-04-25,-0.0072,0.0083,0.9917,65
2024-04-26,-0.0122,0.0139,0.9861,102
2024-04-29,-0.0186,0.0213,0.9787,70
2024-04-30,-0.0093,0.0106,0.9894,58
2024-05-01,-0.0046,0.0053,0.9947,6
2024-05-02,-0.0101,0.0114,0.9886,115
2024-05-03,-0.0105,0.0117,0.9883,83
2024-05-06,-0.0117,0.0129,0.9871,71
2024-05-07,-0.014,0.0157,0.9843,54
2024-05-08,-0.0223,0.0261,0.9739,82
2024-05-09,-0.0112,0.0131,0.9869,10
2024-05-10,-0.0056,0.0065,0.9935,11
2024-05-13,-0.0092,0.0104,0.9896,70
2024-05-14,-0.0046,0.0052,0.9948,29
2024-05-15,-0.0023,0.0026,0.9974,30
2024-05-16,-0.0012,0.0013,0.9987,32
2024-05-17,-0.0006,0.0007,0.9993,51
2024-05-20,-0.0081,0.0091,0.9909,57
2024-05-21,-0.004,0.0045,0.9955,59
2024-05-22,-0.002,0.0023,0.9977,44
2024-05-23,-0.001,0.0011,0.9989,18
2024-05-24,-0.0005,0.0006,0.9994,14
2024-05-27,-0.0003,0.0003,0.9997,80
2024-05-28,-0.0001,0.0001,0.9999,32
2024-05-29,-0.0055,0.0061,0.9939,83
2024-05-30,-0.0117,0.0133,0.9867,147
2024-05-31,-0.0173,0.0198,0.9802,76
2024-06-03,-0.0086,0.0099,0.9901,83
2024-06-04,-0.0043,0.0049,0.9951,49
2024-06-05,-0.0022,0.0025,0.9975,49
2024-06-06,-0.0011,0.0012,0.9988,26
2024-06-07,-0.0104,0.0113,0.9887,47
2024-06-10,-0.0052,0.0056,0.9944,65
2024-06-11,-0.0026,0.0028,0.9972,30
2024-06-12,-0.0013,0.0014,0.9986,30
2024-06-13,-0.0006,0.0007,0.9993,19
2024-06-14,-0.0003,0.0004,0.9996,51
2024-06-17,-0.0002,0.0002,0.9998,31
2024-06-18,-0.0001,0.0001,0.9999,20
2024-06-19,-0.0,0.0,1.0,46
2024-06-20,-0.009,0.01,0.99,50
2024-06-21,-0.015,0.0169,0.9831,42
2024-06-24,-0.0075,0.0085,0.9915,38
2024-06-25,-0.0166,0.0194,0.9806,33
2024-06-26,-0.0195,0.0225,0.9775,39
2024-06-27,-0.0097,0.0113,0.9887,34
2024-06-28,-0.0177,0.0208,0.9792,66
2024-07-01,-0.0174,0.0198,0.9802,53
2024-07-02,-0.0087,0.0099,0.9901,25
2024-07-03,-0.0043,0.005,0.995,30
2024-07-04,-0.0022,0.0025,0.9975,33
2024-07-05,-0.0011,0.0012,0.9988,21
2024-07-08,-0.0129,0.0145,0.9855,36
2024-07-09,-0.0065,0.0073,0.9927,30
2024-07-10,-0.0171,0.0198,0.9802,31
2024-07-11,-0.0408,0.0515,0.9485,24
2024-07-12,-0.0204,0.0258,0.9742,25
2024-07-15,-0.0102,0.0129,0.9871,36
2024-07-16,-0.0051,0.0064,0.9936,25
2024-07-17,-0.0156,0.0184,0.9816,33
2024-07-18,-0.0078,0.0092,0.9908,31
2024-07-19,-0.0039,0.0046,0.9954,14
2024-07-22,-0.002,0.0023,0.9977,30
2024-07-23,-0.0223,0.0261,0.9739,20
2024-07-24,-0.0112,0.0131,0.9869,36
2024-07-25,-0.031,0.0383,0.9617,63
2024-07-26,-0.0234,0.0281,0.9719,56
2024-07-29,-0.0117,0.014,0.986,40
2024-07-30,-0.0058,0.007,0.993,24
2024-07-31,-0.0197,0.0227,0.9773,26
2024-08-01,-0.0098,0.0114,0.9886,28
2024-08-02,-0.0049,0.0057,0.9943,18
2024-08-05,-0.0106,0.0119,0.9881,110
2024-08-06,-0.0152,0.0173,0.9827,44
2024-08-07,-0.0076,0.0087,0.9913,27
2024-08-08,-0.0038,0.0043,0.9957,37
2024-08-09,-0.0019,0.0022,0.9978,20
2024-08-12,-0.0143,0.0162,0.9838,33
2024-08-13,-0.0252,0.029,0.971,24
2024-08-14,-0.0369,0.0448,0.9552,33
2024-08-15,-0.0185,0.0224,0.9776,25
2024-08-16,-0.0276,0.0329,0.9671,23
2024-08-19,-0.0138,0.0165,0.9835,34
2024-08-20,-0.0069,0.0082,0.9918,33
2024-08-21,-0.0177,0.0208,0.9792,60
2024-08-22,-0.0088,0.0104,0.9896,45
2024-08-23,-0.0044,0.0052,0.9948,33
2024-08-26,-0.0125,0.0142,0.9858,43
2024-08-27,-0.0062,0.0071,0.9929,33
2024-08-28,-0.0031,0.0036,0.9964,30
2024-08-29,-0.0016,0.0018,0.9982,27
2024-08-30,-0.0008,0.0009,0.9991,25
2024-09-02,-0.0004,0.0004,0.9996,41
2024-09-03,-0.0002,0.0002,0.9998,11
2024-09-04,-0.0001,0.0001,0.9999,21
2024-09-05,-0.0,0.0001,0.9999,15
2024-09-06,-0.0,0.0,1.0,14
2024-09-09,-0.0,0.0,1.0,30
2024-09-10,-0.0,0.0,1.0,20
2024-09-11,-0.0,0.0,1.0,19
2024-09-12,-0.0,0.0,1.0,10
2024-09-13,-0.0,0.0,1.0,21
2024-09-16,-0.0216,0.025,0.975,20
2024-09-17,-0.0108,0.0125,0.9875,33
2024-09-18,-0.0127,0.0144,0.9856,61
2024-09-19,-0.0114,0.0129,0.9871,88
2024-09-20,-0.0159,0.0178,0.9822,44
2024-09-23,-0.0079,0.0089,0.9911,58
2024-09-24,-0.0376,0.0479,0.9521,23
2024-09-25,-0.0229,0.0285,0.9715,110
2024-09-26,-0.0115,0.0143,0.9857,50
2024-09-27,-0.0057,0.0071,0.9929,42
2024-09-30,-0.0104,0.0119,0.9881,60
2024-10-01,-0.0052,0.0059,0.9941,31
2024-10-02,-0.0026,0.003,0.997,30
2024-10-03,-0.0013,0.0015,0.9985,17
2024-10-04,-0.0007,0.0007,0.9993,18
2024-10-07,-0.0202,0.0248,0.9752,41
2024-10-08,-0.018,0.0212,0.9788,57
2024-10-09,-0.0244,0.0284,0.9716,28
2024-10-10,-0.0322,0.0392,0.9608,20
2024-10-11,-0.0161,0.0196,0.9804,15
2024-10-14,-0.0081,0.0098,0.9902,24
2024-10-15,-0.004,0.0049,0.9951,14
2024-10-16,-0.0188,0.0233,0.9767,24
2024-10-17,-0.0265,0.0321,0.9679,49
2024-10-18,-0.0132,0.016,0.984,17
2024-10-21,-0.0215,0.0259,0.9741,28
2024-10-22,-0.0254,0.0296,0.9704,30
2024-10-23,-0.0127,0.0148,0.9852,48
2024-10-24,-0.0174,0.0199,0.9801,40
2024-10-25,-0.0087,0.01,0.99,33
2024-10-28,-0.0141,0.0158,0.9842,46
2024-10-29,-0.007,0.0079,0.9921,26
2024-10-30,-0.0035,0.004,0.996,66
2024-10-31,-0.0018,0.002,0.998,53
2024-11-01,-0.0009,0.001,0.999,36
2024-11-04,-0.0004,0.0005,0.9995,36
2024-11-05,-0.0002,0.0002,0.9998,34
2024-11-06,-0.0001,0.0001,0.9999,56
2024-11-07,-0.0001,0.0001,0.9999,46
2024-11-08,-0.0186,0.0218,0.9782,46
2024-11-11,-0.0161,0.0186,0.9814,129
2024-11-12,-0.0272,0.032,0.968,44
2024-11-13,-0.0136,0.016,0.984,22
2024-11-14,-0.0068,0.008,0.992,40
2024-11-15,-0.0034,0.004,0.996,31
2024-11-18,-0.0106,0.012,0.988,50
2024-11-19,-0.0053,0.006,0.994,52
2024-11-20,-0.0027,0.003,0.997,47
2024-11-21,-0.0108,0.0124,0.9876,46
2024-11-22,-0.0054,0.0062,0.9938,35
2024-11-25,-0.0149,0.017,0.983,36
2024-11-26,-0.0075,0.0085,0.9915,38
2024-11-27,-0.0037,0.0042,0.9958,6
2024-11-28,-0.0019,0.0021,0.9979,21
2024-11-29,-0.0009,0.0011,0.9989,21
2024-12-02,-0.0005,0.0005,0.9995,52
2024-12-03,-0.0002,0.0003,0.9997,38
2024-12-04,-0.0001,0.0001,0.9999,38
2024-12-05,-0.0001,0.0001,0.9999,41
2024-12-06,-0.0193,0.0228,0.9772,22
2024-12-09,-0.0097,0.0114,0.9886,37
2024-12-10,-0.0048,0.0057,0.9943,21
2024-12-11,-0.0024,0.0028,0.9972,52
2024-12-12,-0.0099,0.0112,0.9888,51
2024-12-13,-0.0049,0.0056,0.9944,59
2024-12-16,-0.0142,0.016,0.984,76
2024-12-17,-0.0071,0.008,0.992,87
2024-12-18,-0.0036,0.004,0.996,79
2024-12-19,-0.0099,0.0109,0.9891,168
2024-12-20,-0.0049,0.0055,0.9945,84
2024-12-23,-0.0025,0.0027,0.9973,75
2024-12-24,-0.0136,0.0153,0.9847,36
2024-12-25,-0.0068,0.0076,0.9924,17
2024-12-26,-0.0034,0.0038,0.9962,5
2024-12-27,-0.0017,0.0019,0.9981,24
2024-12-30,-0.0008,0.001,0.999,60
2024-12-31,-0.0004,0.0005,0.9995,22
2025-01-01,-0.0002,0.0002,0.9998,19
2025-01-02,-0.0076,0.0082,0.9918,62
2025-01-03,-0.0038,0.0041,0.9959,35
2025-01-06,-0.0098,0.0107,0.9893,58
2025-01-07,-0.0049,0.0053,0.9947,58
2025-01-08,-0.0024,0.0027,0.9973,53
2025-01-09,-0.0012,0.0013,0.9987,48
2025-01-10,-0.0006,0.0007,0.9993,55
2025-01-13,-0.0037,0.004,0.996,138
2025-01-14,-0.0069,0.0076,0.9924,89
2025-01-15,-0.0111,0.0122,0.9878,119
2025-01-16,-0.0056,0.0061,0.9939,64
2025-01-17,-0.0028,0.0031,0.9969,44
2025-01-20,-0.0078,0.0088,0.9912,138
2025-01-21,-0.0146,0.0167,0.9833,122
2025-01-22,-0.0141,0.0159,0.9841,66
2025-01-23,-0.0185,0.021,0.979,115
2025-01-24,-0.0202,0.0231,0.9769,199
2025-01-27,-0.0101,0.0115,0.9885,81
2025-01-28,-0.0051,0.0058,0.9942,16
2025-01-29,-0.0025,0.0029,0.9971,43
2025-01-30,-0.0013,0.0014,0.9986,152
2025-01-31,-0.0088,0.0101,0.9899,107
2025-02-03,-0.0073,0.0082,0.9918,160
2025-02-04,-0.0098,0.0109,0.9891,73
2025-02-05,-0.0091,0.0101,0.9899,109
2025-02-06,-0.016,0.0183,0.9817,415
2025-02-07,-0.0178,0.0203,0.9797,180
2025-02-10,-0.0089,0.0101,0.9899,151
2025-02-11,-0.0084,0.0093,0.9907,117
2025-02-12,-0.0088,0.0098,0.9902,98
2025-02-13,-0.0044,0.0049,0.9951,80
2025-02-14,-0.0108,0.0122,0.9878,102
2025-02-17,-0.0087,0.0098,0.9902,136
2025-02-18,-0.0086,0.0096,0.9904,106
2025-02-19,-0.0104,0.0117,0.9883,145
2025-02-20,-0.0104,0.0116,0.9884,87
2025-02-21,-0.0052,0.0058,0.9942,71
2025-02-24,-0.0063,0.0069,0.9931,124
2025-02-25,-0.0032,0.0035,0.9965,132
2025-02-26,-0.0055,0.006,0.994,116
2025-02-27,-0.0042,0.0047,0.9953,306
2025-02-28,-0.0091,0.01,0.99,261
2025-03-03,-0.0116,0.0127,0.9873,258
2025-03-04,-0.0152,0.0171,0.9829,93
2025-03-05,-0.0076,0.0086,0.9914,101
2025-03-06,-0.0106,0.0119,0.9881,66
2025-03-07,-0.0053,0.0059,0.9941,52
2025-03-10,-0.0027,0.003,0.997,105
2025-03-11,-0.0013,0.0015,0.9985,67
2025-03-12,-0.0087,0.0097,0.9903,167
2025-03-13,-0.0099,0.011,0.989,81
2025-03-14,-0.0102,0.0113,0.9887,86
2025-03-17,-0.0051,0.0057,0.9943,213
2025-03-18,-0.0095,0.0106,0.9894,453
2025-03-19,-0.0071,0.0078,0.9922,199
2025-03-20,-0.0063,0.0069,0.9931,167
2025-03-21,-0.0149,0.017,0.983,553
2025-03-24,-0.0124,0.014,0.986,550
2025-03-25,-0.015,0.0168,0.9832,153
2025-03-26,-0.0095,0.0105,0.9895,235
2025-03-27,-0.0047,0.0053,0.9947,104
2025-03-28,-0.018,0.0205,0.9795,28
2025-03-31,-0.009,0.0102,0.9898,45
2025-04-01,-0.0264,0.0301,0.9699,20
2025-04-02,-0.0132,0.0151,0.9849,12
2025-04-03,-0.0128,0.0142,0.9858,75
2025-04-04,-0.0064,0.0071,0.9929,56
2025-04-07,-0.0032,0.0035,0.9965,280
2025-04-08,-0.0057,0.0062,0.9938,448
2025-04-09,-0.0058,0.0063,0.9937,156
2025-04-10,-0.0051,0.0055,0.9945,210
2025-04-11,-0.0132,0.0152,0.9848,121
2025-04-14,-0.0066,0.0076,0.9924,142
2025-04-15,-0.0106,0.0119,0.9881,62
2025-04-16,-0.0201,0.0232,0.9768,58
2025-04-17,-0.0182,0.0205,0.9795,56
2025-04-18,-0.0091,0.0103,0.9897,18
2025-04-21,-0.0046,0.0051,0.9949,107
2025-04-22,-0.0023,0.0026,0.9974,78
2025-04-23,-0.0011,0.0013,0.9987,144
2025-04-24,-0.0031,0.0034,0.9966,181
2025-04-25,-0.0015,0.0017,0.9983,72
2025-04-28,-0.0008,0.0009,0.9991,109
2025-04-29,-0.0062,0.0068,0.9932,79
2025-04-30,-0.0031,0.0034,0.9966,100
2025-05-01,-0.0015,0.0017,0.9983,33
2025-05-02,-0.0071,0.0078,0.9922,72
